fips,county,year,age,pop_female,pop_male,pop_total
6005,AMADOR,2017,43,141,237,378
6005,AMADOR,2017,44,171,242,413
6005,AMADOR,2017,45,154,246,400
6005,AMADOR,2017,46,172,271,443
6005,AMADOR,2017,47,168,349,517
6005,AMADOR,2017,48,192,280,472
6005,AMADOR,2017,49,197,281,478
6005,AMADOR,2017,50,174,265,439
6005,AMADOR,2017,51,174,291,465
6005,AMADOR,2017,52,234,249,483
6005,AMADOR,2017,53,225,337,562
6005,AMADOR,2017,54,272,312,584
6005,AMADOR,2017,55,249,312,561
6005,AMADOR,2017,56,285,300,585
6005,AMADOR,2017,57,302,327,629
6005,AMADOR,2017,58,299,310,609
6005,AMADOR,2017,59,309,325,634
6005,AMADOR,2017,60,266,284,550
6005,AMADOR,2017,61,293,248,541
6005,AMADOR,2017,62,351,335,686
6005,AMADOR,2017,63,293,313,606
6005,AMADOR,2017,64,366,316,682
6005,AMADOR,2017,65,331,285,616
6005,AMADOR,2017,66,331,279,610
6005,AMADOR,2017,67,343,306,649
6005,AMADOR,2017,68,326,317,643
6005,AMADOR,2017,69,312,321,633
6005,AMADOR,2017,70,378,311,689
6005,AMADOR,2017,71,295,254,549
6005,AMADOR,2017,72,273,240,513
6005,AMADOR,2017,73,262,238,500
6005,AMADOR,2017,74,213,218,431
6005,AMADOR,2017,75,207,204,411
6005,AMADOR,2017,76,183,172,355
6005,AMADOR,2017,77,166,175,341
6005,AMADOR,2017,78,182,146,328
6005,AMADOR,2017,79,179,183,362
6005,AMADOR,2017,80,141,129,270
6005,AMADOR,2017,81,125,133,258
6005,AMADOR,2017,82,123,108,231
6005,AMADOR,2017,83,122,93,215
6005,AMADOR,2017,84,104,99,203
6005,AMADOR,2017,85,81,71,152
6005,AMADOR,2017,86,88,80,168
6005,AMADOR,2017,87,74,62,136
6005,AMADOR,2017,88,91,66,157
6005,AMADOR,2017,89,77,58,135
6005,AMADOR,2017,90,74,55,129
6005,AMADOR,2017,91,54,47,101
6005,AMADOR,2017,92,45,24,69
6005,AMADOR,2017,93,29,16,45
6005,AMADOR,2017,94,23,15,38
6005,AMADOR,2017,95,33,21,54
6005,AMADOR,2017,96,10,6,16
6005,AMADOR,2017,97,4,1,5
6005,AMADOR,2017,98,8,9,17
6005,AMADOR,2017,99,4,0,4
6005,AMADOR,2017,100,4,3,7
6005,AMADOR,2018,0,147,165,312
6005,AMADOR,2018,1,131,174,305
6005,AMADOR,2018,2,141,160,301
6005,AMADOR,2018,3,156,149,305
6005,AMADOR,2018,4,147,133,280
6005,AMADOR,2018,5,101,151,252
6005,AMADOR,2018,6,137,141,278
6005,AMADOR,2018,7,112,162,274
6005,AMADOR,2018,8,156,160,316
6005,AMADOR,2018,9,148,148,296
6005,AMADOR,2018,10,149,131,280
6005,AMADOR,2018,11,168,151,319
6005,AMADOR,2018,12,137,158,295
6005,AMADOR,2018,13,183,158,341
6005,AMADOR,2018,14,169,181,350
6005,AMADOR,2018,15,169,187,356
6005,AMADOR,2018,16,145,187,332
6005,AMADOR,2018,17,183,228,411
6005,AMADOR,2018,18,199,236,435
6005,AMADOR,2018,19,195,261,456
6005,AMADOR,2018,20,200,254,454
6005,AMADOR,2018,21,198,243,441
6005,AMADOR,2018,22,196,239,435
6005,AMADOR,2018,23,183,241,424
6005,AMADOR,2018,24,206,238,444
6005,AMADOR,2018,25,253,281,534
6005,AMADOR,2018,26,169,284,453
6005,AMADOR,2018,27,156,287,443
6005,AMADOR,2018,28,149,243,392
6005,AMADOR,2018,29,143,208,351
6005,AMADOR,2018,30,105,200,305
6005,AMADOR,2018,31,120,229,349
6005,AMADOR,2018,32,140,238,378
6005,AMADOR,2018,33,118,219,337
6005,AMADOR,2018,34,151,205,356
6005,AMADOR,2018,35,122,210,332
6005,AMADOR,2018,36,157,205,362
6005,AMADOR,2018,37,155,218,373
6005,AMADOR,2018,38,150,235,385
6005,AMADOR,2018,39,132,243,375
6005,AMADOR,2018,40,136,267,403
6005,AMADOR,2018,41,150,260,410
6005,AMADOR,2018,42,137,241,378
6005,AMADOR,2018,43,137,233,370
6005,AMADOR,2018,44,141,232,373
6005,AMADOR,2018,45,167,247,414
6005,AMADOR,2018,46,156,266,422
6005,AMADOR,2018,47,176,305,481
6005,AMADOR,2018,48,170,312,482
6005,AMADOR,2018,49,190,274,464
6005,AMADOR,2018,50,202,267,469
6005,AMADOR,2018,51,170,265,435
6005,AMADOR,2018,52,172,273,445
6005,AMADOR,2018,53,237,267,504
6005,AMADOR,2018,54,218,326,544
6005,AMADOR,2018,55,270,277,547
6005,AMADOR,2018,56,258,319,577
6005,AMADOR,2018,57,288,311,599
6005,AMADOR,2018,58,317,317,634
6005,AMADOR,2018,59,298,317,615
6005,AMADOR,2018,60,309,325,634
6005,AMADOR,2018,61,276,278,554
6005,AMADOR,2018,62,300,260,560
6005,AMADOR,2018,63,360,326,686
6005,AMADOR,2018,64,293,317,610
6005,AMADOR,2018,65,361,295,656
6005,AMADOR,2018,66,329,292,621
6005,AMADOR,2018,67,327,266,593
6005,AMADOR,2018,68,341,302,643
6005,AMADOR,2018,69,325,318,643
6005,AMADOR,2018,70,308,317,625
6005,AMADOR,2018,71,370,307,677
6005,AMADOR,2018,72,294,243,537
6005,AMADOR,2018,73,273,241,514
6005,AMADOR,2018,74,256,233,489
6005,AMADOR,2018,75,208,212,420
6005,AMADOR,2018,76,207,202,409
6005,AMADOR,2018,77,182,168,350
6005,AMADOR,2018,78,158,164,322
6005,AMADOR,2018,79,178,149,327
6005,AMADOR,2018,80,176,173,349
6005,AMADOR,2018,81,134,122,256
6005,AMADOR,2018,82,121,124,245
6005,AMADOR,2018,83,118,98,216
6005,AMADOR,2018,84,119,92,211
6005,AMADOR,2018,85,103,94,197
6005,AMADOR,2018,86,83,64,147
6005,AMADOR,2018,87,77,69,146
6005,AMADOR,2018,88,64,62,126
6005,AMADOR,2018,89,90,54,144
6005,AMADOR,2018,90,70,50,120
6005,AMADOR,2018,91,68,49,117
6005,AMADOR,2018,92,38,38,76
6005,AMADOR,2018,93,38,21,59
6005,AMADOR,2018,94,23,16,39
6005,AMADOR,2018,95,16,10,26
6005,AMADOR,2018,96,22,15,37
6005,AMADOR,2018,97,8,5,13
6005,AMADOR,2018,98,2,1,3
6005,AMADOR,2018,99,6,6,12
6005,AMADOR,2018,100,7,2,9
6005,AMADOR,2019,0,141,173,314
6005,AMADOR,2019,1,147,166,313
6005,AMADOR,2019,2,133,175,308
6005,AMADOR,2019,3,140,162,302
6005,AMADOR,2019,4,156,149,305
6005,AMADOR,2019,5,148,133,281
6005,AMADOR,2019,6,104,158,262
6005,AMADOR,2019,7,137,143,280
6005,AMADOR,2019,8,114,167,281
6005,AMADOR,2019,9,156,160,316
6005,AMADOR,2019,10,151,151,302
6005,AMADOR,2019,11,149,132,281
6005,AMADOR,2019,12,168,152,320
6005,AMADOR,2019,13,137,158,295
6005,AMADOR,2019,14,183,158,341
6005,AMADOR,2019,15,169,201,370
6005,AMADOR,2019,16,172,192,364
6005,AMADOR,2019,17,145,216,361
6005,AMADOR,2019,18,193,248,441
6005,AMADOR,2019,19,199,244,443
6005,AMADOR,2019,20,199,252,451
6005,AMADOR,2019,21,204,231,435
6005,AMADOR,2019,22,193,238,431
6005,AMADOR,2019,23,198,250,448
6005,AMADOR,2019,24,184,229,413
6005,AMADOR,2019,25,206,251,457
6005,AMADOR,2019,26,252,288,540
6005,AMADOR,2019,27,170,314,484
6005,AMADOR,2019,28,163,273,436
6005,AMADOR,2019,29,146,250,396
6005,AMADOR,2019,30,145,207,352
6005,AMADOR,2019,31,107,210,317
6005,AMADOR,2019,32,119,210,329
6005,AMADOR,2019,33,139,247,386
6005,AMADOR,2019,34,117,226,343
6005,AMADOR,2019,35,151,222,373
6005,AMADOR,2019,36,122,174,296
6005,AMADOR,2019,37,156,220,376
6005,AMADOR,2019,38,155,214,369
6005,AMADOR,2019,39,151,270,421
6005,AMADOR,2019,40,133,255,388
6005,AMADOR,2019,41,137,256,393
6005,AMADOR,2019,42,149,256,405
6005,AMADOR,2019,43,140,238,378
6005,AMADOR,2019,44,136,226,362
6005,AMADOR,2019,45,140,237,377
6005,AMADOR,2019,46,167,270,437
6005,AMADOR,2019,47,160,299,459
6005,AMADOR,2019,48,178,271,449
6005,AMADOR,2019,49,169,305,474
6005,AMADOR,2019,50,198,260,458
6005,AMADOR,2019,51,198,266,464
6005,AMADOR,2019,52,164,251,415
6005,AMADOR,2019,53,176,292,468
6005,AMADOR,2019,54,231,256,487
6005,AMADOR,2019,55,217,292,509
6005,AMADOR,2019,56,282,291,573
6005,AMADOR,2019,57,259,331,590
6005,AMADOR,2019,58,299,302,601
6005,AMADOR,2019,59,315,326,641
6005,AMADOR,2019,60,301,314,615
6005,AMADOR,2019,61,315,315,630
6005,AMADOR,2019,62,282,291,573
6005,AMADOR,2019,63,309,255,564
6005,AMADOR,2019,64,359,330,689
6005,AMADOR,2019,65,290,304,594
6005,AMADOR,2019,66,361,305,666
6005,AMADOR,2019,67,331,278,609
6005,AMADOR,2019,68,329,263,592
6005,AMADOR,2019,69,337,305,642
6005,AMADOR,2019,70,323,312,635
6005,AMADOR,2019,71,300,315,615
6005,AMADOR,2019,72,365,291,656
6005,AMADOR,2019,73,287,243,530
6005,AMADOR,2019,74,268,239,507
6005,AMADOR,2019,75,255,223,478
6005,AMADOR,2019,76,203,207,410
6005,AMADOR,2019,77,208,197,405
6005,AMADOR,2019,78,177,159,336
6005,AMADOR,2019,79,157,158,315
6005,AMADOR,2019,80,175,147,322
6005,AMADOR,2019,81,165,166,331
6005,AMADOR,2019,82,127,114,241
6005,AMADOR,2019,83,117,119,236
6005,AMADOR,2019,84,117,96,213
6005,AMADOR,2019,85,113,89,202
6005,AMADOR,2019,86,99,83,182
6005,AMADOR,2019,87,73,52,125
6005,AMADOR,2019,88,67,70,137
6005,AMADOR,2019,89,66,53,119
6005,AMADOR,2019,90,82,47,129
6005,AMADOR,2019,91,66,38,104
6005,AMADOR,2019,92,45,42,87
6005,AMADOR,2019,93,36,32,68
6005,AMADOR,2019,94,32,17,49
6005,AMADOR,2019,95,19,14,33
6005,AMADOR,2019,96,12,6,18
6005,AMADOR,2019,97,17,10,27
6005,AMADOR,2019,98,4,4,8
6005,AMADOR,2019,99,2,0,2
6005,AMADOR,2019,100,7,5,12
6007,BUTTE,2017,0,1152,1290,2442
6007,BUTTE,2017,1,1198,1217,2415
6007,BUTTE,2017,2,1209,1258,2467
6007,BUTTE,2017,3,1225,1310,2535
6007,BUTTE,2017,4,1188,1164,2352
6007,BUTTE,2017,5,1206,1239,2445
6007,BUTTE,2017,6,1179,1315,2494
6007,BUTTE,2017,7,1266,1222,2488
6007,BUTTE,2017,8,1236,1254,2490
6007,BUTTE,2017,9,1241,1257,2498
6007,BUTTE,2017,10,1245,1324,2569
6007,BUTTE,2017,11,1288,1293,2581
6007,BUTTE,2017,12,1252,1278,2530
6007,BUTTE,2017,13,1316,1280,2596
6007,BUTTE,2017,14,1285,1313,2598
6007,BUTTE,2017,15,1263,1379,2642
6007,BUTTE,2017,16,1288,1426,2714
6007,BUTTE,2017,17,1371,1462,2833
6007,BUTTE,2017,18,2356,2435,4791
6007,BUTTE,2017,19,2348,2508,4856
6007,BUTTE,2017,20,2928,3181,6109
6007,BUTTE,2017,21,2753,3169,5922
6007,BUTTE,2017,22,2527,2851,5378
6007,BUTTE,2017,23,2246,2510,4756
6007,BUTTE,2017,24,1923,2099,4022
6007,BUTTE,2017,25,1908,2096,4004
6007,BUTTE,2017,26,1667,1889,3556
6007,BUTTE,2017,27,1331,1454,2785
6007,BUTTE,2017,28,1324,1464,2788
6007,BUTTE,2017,29,1286,1368,2654
6007,BUTTE,2017,30,1132,1258,2390
6007,BUTTE,2017,31,1084,1336,2420
6007,BUTTE,2017,32,1143,1269,2412
6007,BUTTE,2017,33,1238,1466,2704
6007,BUTTE,2017,34,1280,1430,2710
6007,BUTTE,2017,35,1241,1362,2603
6007,BUTTE,2017,36,1199,1352,2551
6007,BUTTE,2017,37,1227,1435,2662
6007,BUTTE,2017,38,1146,1296,2442
6007,BUTTE,2017,39,1092,1203,2295
6007,BUTTE,2017,40,1137,1171,2308
6007,BUTTE,2017,41,1081,1223,2304
6007,BUTTE,2017,42,1113,1133,2246
6007,BUTTE,2017,43,1108,1171,2279
6007,BUTTE,2017,44,1151,1250,2401
6007,BUTTE,2017,45,1182,1208,2390
6007,BUTTE,2017,46,1239,1271,2510
6007,BUTTE,2017,47,1275,1260,2535
6007,BUTTE,2017,48,1186,1180,2366
6007,BUTTE,2017,49,1108,1126,2234
6007,BUTTE,2017,50,1093,1073,2166
6007,BUTTE,2017,51,1035,1099,2134
6007,BUTTE,2017,52,1153,1067,2220
6007,BUTTE,2017,53,1163,1095,2258
6007,BUTTE,2017,54,1196,1133,2329
6007,BUTTE,2017,55,1223,1157,2380
6007,BUTTE,2017,56,1338,1201,2539
6007,BUTTE,2017,57,1328,1270,2598
6007,BUTTE,2017,58,1364,1310,2674
6007,BUTTE,2017,59,1381,1311,2692
6007,BUTTE,2017,60,1466,1374,2840
6007,BUTTE,2017,61,1512,1336,2848
6007,BUTTE,2017,62,1580,1402,2982
6007,BUTTE,2017,63,1659,1424,3083
6007,BUTTE,2017,64,1579,1366,2945
6007,BUTTE,2017,65,1499,1355,2854
6007,BUTTE,2017,66,1513,1271,2784
6007,BUTTE,2017,67,1435,1284,2719
6007,BUTTE,2017,68,1375,1255,2630
6007,BUTTE,2017,69,1386,1251,2637
6007,BUTTE,2017,70,1370,1216,2586
6007,BUTTE,2017,71,1125,1001,2126
6007,BUTTE,2017,72,1086,904,1990
6007,BUTTE,2017,73,1041,746,1787
6007,BUTTE,2017,74,964,895,1859
6007,BUTTE,2017,75,923,678,1601
6007,BUTTE,2017,76,801,689,1490
6007,BUTTE,2017,77,787,606,1393
6007,BUTTE,2017,78,728,596,1324
6007,BUTTE,2017,79,634,533,1167
6007,BUTTE,2017,80,676,509,1185
6007,BUTTE,2017,81,585,445,1030
6007,BUTTE,2017,82,570,416,986
6007,BUTTE,2017,83,519,335,854
6007,BUTTE,2017,84,478,356,834
6007,BUTTE,2017,85,448,335,783
6007,BUTTE,2017,86,478,323,801
6007,BUTTE,2017,87,480,261,741
6007,BUTTE,2017,88,397,214,611
6007,BUTTE,2017,89,398,216,614
6007,BUTTE,2017,90,321,178,499
6007,BUTTE,2017,91,321,135,456
6007,BUTTE,2017,92,235,101,336
6007,BUTTE,2017,93,200,87,287
6007,BUTTE,2017,94,175,58,233
6007,BUTTE,2017,95,118,53,171
6007,BUTTE,2017,96,102,32,134
6007,BUTTE,2017,97,66,16,82
6007,BUTTE,2017,98,54,21,75
6007,BUTTE,2017,99,19,6,25
6007,BUTTE,2017,100,29,5,34
6007,BUTTE,2018,0,1158,1257,2415
6007,BUTTE,2018,1,1146,1281,2427
6007,BUTTE,2018,2,1208,1231,2439
6007,BUTTE,2018,3,1220,1262,2482
6007,BUTTE,2018,4,1223,1318,2541
6007,BUTTE,2018,5,1205,1165,2370
6007,BUTTE,2018,6,1214,1242,2456
6007,BUTTE,2018,7,1177,1316,2493
6007,BUTTE,2018,8,1268,1230,2498
6007,BUTTE,2018,9,1245,1254,2499
6007,BUTTE,2018,10,1242,1262,2504
6007,BUTTE,2018,11,1248,1360,2608
6007,BUTTE,2018,12,1304,1309,2613
6007,BUTTE,2018,13,1293,1280,2573
6007,BUTTE,2018,14,1322,1290,2612
6007,BUTTE,2018,15,1286,1346,2632
6007,BUTTE,2018,16,1296,1421,2717
6007,BUTTE,2018,17,1349,1474,2823
6007,BUTTE,2018,18,2430,2417,4847
6007,BUTTE,2018,19,2266,2652,4918
6007,BUTTE,2018,20,2937,3139,6076
6007,BUTTE,2018,21,2790,3079,5869
6007,BUTTE,2018,22,2585,2946,5531
6007,BUTTE,2018,23,2335,2658,4993
6007,BUTTE,2018,24,1923,2158,4081
6007,BUTTE,2018,25,1746,1894,3640
6007,BUTTE,2018,26,1562,1753,3315
6007,BUTTE,2018,27,1719,1899,3618
6007,BUTTE,2018,28,1291,1457,2748
6007,BUTTE,2018,29,1287,1377,2664
6007,BUTTE,2018,30,1276,1364,2640
6007,BUTTE,2018,31,1125,1264,2389
6007,BUTTE,2018,32,1100,1346,2446
6007,BUTTE,2018,33,1123,1285,2408
6007,BUTTE,2018,34,1245,1451,2696
6007,BUTTE,2018,35,1282,1430,2712
6007,BUTTE,2018,36,1242,1365,2607
6007,BUTTE,2018,37,1191,1347,2538
6007,BUTTE,2018,38,1224,1433,2657
6007,BUTTE,2018,39,1156,1284,2440
6007,BUTTE,2018,40,1087,1213,2300
6007,BUTTE,2018,41,1163,1205,2368
6007,BUTTE,2018,42,1097,1226,2323
6007,BUTTE,2018,43,1150,1157,2307
6007,BUTTE,2018,44,1115,1192,2307
6007,BUTTE,2018,45,1164,1249,2413
6007,BUTTE,2018,46,1163,1184,2347
6007,BUTTE,2018,47,1226,1266,2492
6007,BUTTE,2018,48,1255,1238,2493
6007,BUTTE,2018,49,1169,1151,2320
6007,BUTTE,2018,50,1088,1122,2210
6007,BUTTE,2018,51,1068,1041,2109
6007,BUTTE,2018,52,1026,1091,2117
6007,BUTTE,2018,53,1117,1032,2149
6007,BUTTE,2018,54,1134,1078,2212
6007,BUTTE,2018,55,1180,1099,2279
6007,BUTTE,2018,56,1232,1158,2390
6007,BUTTE,2018,57,1347,1199,2546
6007,BUTTE,2018,58,1332,1245,2577
6007,BUTTE,2018,59,1376,1290,2666
6007,BUTTE,2018,60,1389,1324,2713
6007,BUTTE,2018,61,1468,1349,2817
6007,BUTTE,2018,62,1504,1312,2816
6007,BUTTE,2018,63,1577,1381,2958
6007,BUTTE,2018,64,1644,1402,3046
6007,BUTTE,2018,65,1569,1360,2929
6007,BUTTE,2018,66,1481,1329,2810
6007,BUTTE,2018,67,1516,1250,2766
6007,BUTTE,2018,68,1420,1266,2686
6007,BUTTE,2018,69,1358,1237,2595
6007,BUTTE,2018,70,1374,1244,2618
6007,BUTTE,2018,71,1338,1188,2526
6007,BUTTE,2018,72,1104,976,2080
6007,BUTTE,2018,73,1060,880,1940
6007,BUTTE,2018,74,1014,733,1747
6007,BUTTE,2018,75,963,870,1833
6007,BUTTE,2018,76,894,655,1549
6007,BUTTE,2018,77,781,678,1459
6007,BUTTE,2018,78,781,572,1353
6007,BUTTE,2018,79,697,568,1265
6007,BUTTE,2018,80,645,515,1160
6007,BUTTE,2018,81,629,473,1102
6007,BUTTE,2018,82,563,404,967
6007,BUTTE,2018,83,527,385,912
6007,BUTTE,2018,84,481,317,798
6007,BUTTE,2018,85,510,331,841
6007,BUTTE,2018,86,417,316,733
6007,BUTTE,2018,87,454,285,739
6007,BUTTE,2018,88,414,228,642
6007,BUTTE,2018,89,368,183,551
6007,BUTTE,2018,90,353,201,554
6007,BUTTE,2018,91,278,124,402
6007,BUTTE,2018,92,250,113,363
6007,BUTTE,2018,93,190,79,269
6007,BUTTE,2018,94,172,60,232
6007,BUTTE,2018,95,157,48,205
6007,BUTTE,2018,96,86,37,123
6007,BUTTE,2018,97,81,19,100
6007,BUTTE,2018,98,48,14,62
6007,BUTTE,2018,99,45,17,62
6007,BUTTE,2018,100,27,2,29
6007,BUTTE,2019,0,1153,1304,2457
6007,BUTTE,2019,1,1145,1246,2391
6007,BUTTE,2019,2,1156,1285,2441
6007,BUTTE,2019,3,1225,1240,2465
6007,BUTTE,2019,4,1225,1273,2498
6007,BUTTE,2019,5,1231,1320,2551
6007,BUTTE,2019,6,1211,1170,2381
6007,BUTTE,2019,7,1214,1243,2457
6007,BUTTE,2019,8,1179,1324,2503
6007,BUTTE,2019,9,1275,1231,2506
6007,BUTTE,2019,10,1246,1258,2504
6007,BUTTE,2019,11,1244,1305,2549
6007,BUTTE,2019,12,1274,1383,2657
6007,BUTTE,2019,13,1329,1311,2640
6007,BUTTE,2019,14,1303,1285,2588
6007,BUTTE,2019,15,1323,1326,2649
6007,BUTTE,2019,16,1319,1393,2712
6007,BUTTE,2019,17,1362,1470,2832
6007,BUTTE,2019,18,2402,2434,4836
6007,BUTTE,2019,19,2329,2643,4972
6007,BUTTE,2019,20,2856,3288,6144
6007,BUTTE,2019,21,2796,3031,5827
6007,BUTTE,2019,22,2616,2859,5475
6007,BUTTE,2019,23,2398,2763,5161
6007,BUTTE,2019,24,2010,2312,4322
6007,BUTTE,2019,25,1753,1943,3696
6007,BUTTE,2019,26,1402,1556,2958
6007,BUTTE,2019,27,1622,1765,3387
6007,BUTTE,2019,28,1678,1895,3573
6007,BUTTE,2019,29,1250,1372,2622
6007,BUTTE,2019,30,1278,1384,2662
6007,BUTTE,2019,31,1266,1377,2643
6007,BUTTE,2019,32,1144,1269,2413
6007,BUTTE,2019,33,1080,1367,2447
6007,BUTTE,2019,34,1132,1270,2402
6007,BUTTE,2019,35,1244,1451,2695
6007,BUTTE,2019,36,1285,1433,2718
6007,BUTTE,2019,37,1234,1368,2602
6007,BUTTE,2019,38,1188,1347,2535
6007,BUTTE,2019,39,1234,1420,2654
6007,BUTTE,2019,40,1150,1290,2440
6007,BUTTE,2019,41,1109,1253,2362
6007,BUTTE,2019,42,1178,1211,2389
6007,BUTTE,2019,43,1131,1252,2383
6007,BUTTE,2019,44,1164,1183,2347
6007,BUTTE,2019,45,1120,1178,2298
6007,BUTTE,2019,46,1146,1230,2376
6007,BUTTE,2019,47,1151,1179,2330
6007,BUTTE,2019,48,1209,1255,2464
6007,BUTTE,2019,49,1242,1195,2437
6007,BUTTE,2019,50,1150,1144,2294
6007,BUTTE,2019,51,1072,1091,2163
6007,BUTTE,2019,52,1046,1025,2071
6007,BUTTE,2019,53,997,1070,2067
6007,BUTTE,2019,54,1088,1015,2103
6007,BUTTE,2019,55,1118,1036,2154
6007,BUTTE,2019,56,1190,1101,2291
6007,BUTTE,2019,57,1259,1157,2416
6007,BUTTE,2019,58,1345,1180,2525
6007,BUTTE,2019,59,1339,1232,2571
6007,BUTTE,2019,60,1368,1300,2668
6007,BUTTE,2019,61,1385,1299,2684
6007,BUTTE,2019,62,1468,1336,2804
6007,BUTTE,2019,63,1507,1293,2800
6007,BUTTE,2019,64,1562,1360,2922
6007,BUTTE,2019,65,1639,1391,3030
6007,BUTTE,2019,66,1550,1331,2881
6007,BUTTE,2019,67,1477,1294,2771
6007,BUTTE,2019,68,1501,1235,2736
6007,BUTTE,2019,69,1410,1248,2658
6007,BUTTE,2019,70,1350,1221,2571
6007,BUTTE,2019,71,1364,1212,2576
6007,BUTTE,2019,72,1313,1160,2473
6007,BUTTE,2019,73,1078,947,2025
6007,BUTTE,2019,74,1039,852,1891
6007,BUTTE,2019,75,1018,717,1735
6007,BUTTE,2019,76,911,846,1757
6007,BUTTE,2019,77,875,639,1514
6007,BUTTE,2019,78,775,641,1416
6007,BUTTE,2019,79,750,558,1308
6007,BUTTE,2019,80,705,546,1251
6007,BUTTE,2019,81,602,480,1082
6007,BUTTE,2019,82,596,436,1032
6007,BUTTE,2019,83,526,383,909
6007,BUTTE,2019,84,494,368,862
6007,BUTTE,2019,85,515,297,812
6007,BUTTE,2019,86,488,312,800
6007,BUTTE,2019,87,398,286,684
6007,BUTTE,2019,88,394,256,650
6007,BUTTE,2019,89,386,207,593
6007,BUTTE,2019,90,332,172,504
6007,BUTTE,2019,91,312,157,469
6007,BUTTE,2019,92,218,96,314
6007,BUTTE,2019,93,204,94,298
6007,BUTTE,2019,94,147,60,207
6007,BUTTE,2019,95,142,50,192
6007,BUTTE,2019,96,112,34,146
6007,BUTTE,2019,97,63,23,86
6007,BUTTE,2019,98,63,13,76
6007,BUTTE,2019,99,39,6,45
6007,BUTTE,2019,100,49,16,65
6009,CALAVERAS,2017,0,178,198,376
6009,CALAVERAS,2017,1,164,195,359
6009,CALAVERAS,2017,2,174,179,353
6009,CALAVERAS,2017,3,170,186,356
6009,CALAVERAS,2017,4,168,155,323
6009,CALAVERAS,2017,5,168,184,352
6009,CALAVERAS,2017,6,161,176,337
6009,CALAVERAS,2017,7,173,194,367
6009,CALAVERAS,2017,8,192,186,378
6009,CALAVERAS,2017,9,195,222,417
6009,CALAVERAS,2017,10,234,208,442
6009,CALAVERAS,2017,11,203,209,412
6009,CALAVERAS,2017,12,207,210,417
6009,CALAVERAS,2017,13,190,230,420
6009,CALAVERAS,2017,14,207,228,435
6009,CALAVERAS,2017,15,218,238,456
6009,CALAVERAS,2017,16,255,260,515
6009,CALAVERAS,2017,17,253,283,536
6009,CALAVERAS,2017,18,227,317,544
6009,CALAVERAS,2017,19,268,322,590
6009,CALAVERAS,2017,20,276,283,559
6009,CALAVERAS,2017,21,288,282,570
6009,CALAVERAS,2017,22,307,320,627
6009,CALAVERAS,2017,23,316,333,649
6009,CALAVERAS,2017,24,252,340,592
6009,CALAVERAS,2017,25,242,287,529
6009,CALAVERAS,2017,26,209,240,449
6009,CALAVERAS,2017,27,179,201,380
6009,CALAVERAS,2017,28,179,204,383
6009,CALAVERAS,2017,29,164,181,345
6009,CALAVERAS,2017,30,170,199,369
6009,CALAVERAS,2017,31,190,198,388
6009,CALAVERAS,2017,32,170,192,362
6009,CALAVERAS,2017,33,175,190,365
6009,CALAVERAS,2017,34,164,209,373
6009,CALAVERAS,2017,35,165,182,347
6009,CALAVERAS,2017,36,162,201,363
6009,CALAVERAS,2017,37,192,146,338
6009,CALAVERAS,2017,38,180,181,361
6009,CALAVERAS,2017,39,165,181,346
6009,CALAVERAS,2017,40,183,188,371
6009,CALAVERAS,2017,41,176,157,333
6009,CALAVERAS,2017,42,163,191,354
6009,CALAVERAS,2017,43,182,181,363
6009,CALAVERAS,2017,44,187,171,358
6009,CALAVERAS,2017,45,212,196,408
6009,CALAVERAS,2017,46,218,230,448
6009,CALAVERAS,2017,47,271,246,517
6009,CALAVERAS,2017,48,276,222,498
6009,CALAVERAS,2017,49,241,244,485
6009,CALAVERAS,2017,50,281,257,538
6009,CALAVERAS,2017,51,256,271,527
6009,CALAVERAS,2017,52,297,277,574
6009,CALAVERAS,2017,53,307,330,637
6009,CALAVERAS,2017,54,328,339,667
6009,CALAVERAS,2017,55,319,308,627
6009,CALAVERAS,2017,56,374,372,746
6009,CALAVERAS,2017,57,424,355,779
6009,CALAVERAS,2017,58,419,375,794
6009,CALAVERAS,2017,59,418,398,816
6009,CALAVERAS,2017,60,400,406,806
6009,CALAVERAS,2017,61,430,410,840
6009,CALAVERAS,2017,62,436,359,795
6009,CALAVERAS,2017,63,501,379,880
6009,CALAVERAS,2017,64,452,394,846
6009,CALAVERAS,2017,65,430,352,782
6009,CALAVERAS,2017,66,364,404,768
6009,CALAVERAS,2017,67,417,402,819
6009,CALAVERAS,2017,68,400,396,796
6009,CALAVERAS,2017,69,420,370,790
6009,CALAVERAS,2017,70,442,408,850
6009,CALAVERAS,2017,71,355,329,684
6009,CALAVERAS,2017,72,308,346,654
6009,CALAVERAS,2017,73,309,299,608
6009,CALAVERAS,2017,74,339,322,661
6009,CALAVERAS,2017,75,274,264,538
6009,CALAVERAS,2017,76,287,234,521
6009,CALAVERAS,2017,77,219,249,468
6009,CALAVERAS,2017,78,212,209,421
6009,CALAVERAS,2017,79,231,223,454
6009,CALAVERAS,2017,80,219,188,407
6009,CALAVERAS,2017,81,168,165,333
6009,CALAVERAS,2017,82,191,169,360
6009,CALAVERAS,2017,83,131,136,267
6009,CALAVERAS,2017,84,131,126,257
6009,CALAVERAS,2017,85,110,98,208
6009,CALAVERAS,2017,86,100,88,188
6009,CALAVERAS,2017,87,110,63,173
6009,CALAVERAS,2017,88,76,58,134
6009,CALAVERAS,2017,89,58,55,113
6009,CALAVERAS,2017,90,56,64,120
6009,CALAVERAS,2017,91,43,38,81
